Unnamed: 0,review_description,rating,company
34179,حلو ممتاز,1,swvl
34180,قمت بالتجربة مره وحدة فقط من التجمع الي اكتوبر وكانت تجربة مميزة دقة في المواعيد وأماكن التحرك والوقوف فعلا خدمة مشرفة واتمني لو السيارت الملاكي بتشتغل مع سويڤل أن انضم الي فريق العمل كاكبتن للعمل معهم بسيارتي الخاصة,1,swvl
34181,تطبيق جيد هل يمكنني الانضمام ككابتن سويفل اسكندريه ؟,1,swvl
34182,خدمه ممتازه وموعيدا زي الفل ربنا معاكم ويصلح حال الجميع,1,swvl
34183,انا مش فاهم انا مقدم بقالي فتره كبيره للعمل معكم في سويفل سائق ولم يتم التواصل معي الي الان بالرغم من ان المستندات التي ارسلتها كلها دقيقه فلماذا كل هذه الوقت للقبول انتم شركه محترمه وانا اريد الانضمام اليكم فيرجي المساعدة وعمل اللازم,1,swvl
34184,لم أجرب بعد,1,swvl
34185,تغنيك عن جشع وطمع سواقين المشاريع خصوصا سواقين المنشية أبوقير إللي مابيرضوش يروحو أبوقير وبيقولك مندرة بس,1,swvl
34186,والله هو ممتاز ولكن السواق لو اتحرك مش بيقف بمعنى العربية اتحركة وانا في نفس المكان وبشاور للسوق ولكن مرضيش يقف مش هستخدمو تاني مفيش تواصل مع السواق أو حتى خدمة عملاء تحس انها خدمة فقيرة اوي,-1,swvl
34187,للاسف بتحصل اخطاء من الكباتن تضر العملاء ومفيش وسيلة للشكوي,-1,swvl
34188,مش عايز يحمل معايا نهائيا,-1,swvl
34189,خدمة ممتازة ولكن نرجو زيادة الرحلات,1,swvl
34190,السيستم بجد فاشل المساعدة مبتشتغلش خالص والرحلة بتستغرق وقت اكتر من الازم,-1,swvl
34191,زفت معرفتش اشغله وبعدين انتوا ملكوش خط في العاشر من رمضان للقاهره ؟ وحتي طلبت مركز المساعده علي شان اعرف اشغله حتي ده مش شغال اومال هو تطبيق ايه بالظبط منصحش حد بتنزيله,-1,swvl
34192,هل يوجد تطبيق كباتن سيارات خاصة للعمل معكم على غرار اوبر وكريم,1,swvl
34193,برنامج جميل جدا واسعار مناسبه و خدمه عملاء ممتازة اتمنى يكون فى مواعيد اكتر بالنسبه للسفر شكرا فريق سويڤل,1,swvl
34194,انا فى الهضبة الوسطى الحى الاول المقطم عند مدرسة البارون وحجزت ومش عارفه حركب منيين,1,swvl
34195,المواعيد مضبوطة وقائدى سيارات سويفل محترمين جدا ولو هناك شكوى يتم مراجعتها بالاضافة للعروض الطيبة من الخصومات فالشكر لكم جميعا,1,swvl
34196,من فضلكم يرجي الرد سريعا لاني مسافرة الصبح شغلي حملت التطبيق وسجلت الدخول وسجلت رقم الموبايل والكود مش بيوصلني,-1,swvl
34197,برجاء تحديد مكان الف مسكن مصر الجديده اسماعيليه,0,swvl
34198,وشيلة مواصلات ممتازة,1,swvl
34199,مواعيد مظبوطه وخدمة ممتازة ولكن بقالي سنتين مش بيجيلي رصيد في المحفظه او برومو كود,1,swvl
34200,سياسة العروض مش كويسه,0,swvl
34201,لو رحله كل يوم من العجمي الي سان ستيفانو الساعه أكون شاكر,1,swvl
34202,ممتاز وبينجز فى الوقت وبيحترم آدميتنا,1,swvl
34203,ممتاز جدا جدا لكم كل الشكر والتقدير,1,swvl
34204,سواقين محترمين وعل خلق,1,swvl
34205,رحله مريحه والسائق على خلق كريم,1,swvl
34206,شركة كل همهم الفلوس مش الخدمه اوبر افضل بكتير منكم,-1,swvl
34207,الأبلكيشن محتاج تعديل في المحطات ياريت تشتغلوا عليه شوية,0,swvl
34208,اسعركم غاليه أسرع وارخص خطوط الباص العاديه,-1,swvl
34209,في العموم جيد اسباب التقييم مشاكل السيستم ، و نقاط التحرك والوصول تحتاج مراجعة في ضؤ تغير خريطة الطرق ، و فشل نظام عند وصول الرحلة في اول نقطة مبكرا قبل موعدها يتم التحرك للنقطة التالية بعد انتظار قد يصل احيانا الي دقيقة اواكثر احيانا ، عدم تركيب ولصق لوجو الشركة على الباصات ، عدم اعطاء السائقين اوامر شغل يعرضهم لمشاكل مع إدارة المرور بالطريق وسحب الرخص ، هذه اسباب اذا تم حلها سيتم زيادة درجة تقييم الشركة مع تمنياتي بالتوفيق للشركة,0,swvl
34210,المواعيد مظبوطة المسار ملتزمين بيه قياده سليمة التعامل راقى الكراسى مريحة,1,swvl
34211,اختيار جيد,1,swvl
34212,كيف يتم عمل اكونت للعمل كاكبتين بعربية ملاكي ويكون شغل مباشر,1,swvl
34213,والله مش فاهم هذا التطبيق بس انا معاكم,1,swvl
34214,ممتاز جدا,1,swvl
34215,ممتازةجدا,1,swvl
34216,السلام عليكم ورحمه الله وبركاته حضرتكم دلوقتى انا ساكنة عند الدائرى عند شركة غبور وأريد أن اسافر الزقازيق وكلما اريد الحجز يرسلنى الى مدينة نصر علشان اركب من هناك طيب يا فندم حضرتك كدا كدا هتعدى عليا انا علشان اوصلك مدينة نصر كنت وصلت الزقازيق لانى انا فى طريقك دى مشكلة ارجو الحل ولو رقم خدمة عملاء,0,swvl
34217,خدمه جيده,1,swvl
34218,لو سمحتم أين مقركم أو هاتف للإتصال بكم للضرورة حيث أني فقدت في رحلة من رحلاتي معكم شيئ في العربة واعترف السائق وعند الإتصال لا أحد يرد وجزاكم الله خيرا,-1,swvl
34219,التطبيق مش رادي يعمل بحط الرقم وبستني الرساله بتاعت الكود مش بتيجي ومبيشتغلش,-1,swvl
34220,التطبيق أصبح من سيئ لاسواء بكل المقاييس انا شخصيا حذفت التطبيق و لن استخدمه مرة اخري و اصبح لا يستحق نجمة واحدة,-1,swvl
34221,ممتاز ومواعيد مظبوطه جدا,1,swvl
34222,هل مطلوب اكتمال حجز عدد معين لقيام الرحلة ولا لا؟؟,-1,swvl
34223,تجربة ناجحة وكان موجود برومو كود تخفيض,1,swvl
34224,احجز المنيب والسواق يقول ممنوع الوقوف على الدائرى وينزلنى كورنيش طب بتحجزلى المنيب ليه,1,swvl
34225,زفت واعلانه يدل عليه,-1,swvl
34226,فشل تحديد الخريطة وتاني شيء لا يعمل بكفاءة وأخيرا ما حد ملتزم,-1,swvl
34227,هفمةزكا,-1,swvl
34228,يتم التجربه,1,swvl
34229,وحش جدااااا بينزلك ف المكان اللي هوه عاوزو مش اللي انت عاوزو ومحطه الالتقاء اركبلها موصلتين لي وهوه اصلا هيعدي علي الشارع بتاعي صعب جداااا بصراحه وغير أمن,-1,swvl
34230,زباله,-1,swvl
34231,عايز اسافر من الجيزه لدمياط الجديده و مش عاف استخدمه,1,swvl
34232,برنامج عره خساره فيه النجمه,-1,swvl
34233,اتمنى الرد عليا سريعا بقالى اسبوع مقدمة على مشوار من طنطا لاسكندرية ومعاد السفر يوم الأحد الجاى ارجوا الاهتمام والرد عليا,1,swvl
34234,الشركه فى المعادى شغاله السبت,1,swvl
34235,ازاي اسجل سائق ملاكي اي برنامج,-1,swvl
34236,ليه مفيش خط يدخل شارع مصر والسودان لجامعه القاهره لازم امشى محطات لكوبرى القبه عشان اركب للجامعه والعكس ياريت يبقى فى خطوط من حدائق القبة للجامعه والعكس,-1,swvl
34237,تطبيق سئ جدا استخدامه معقد غير كريم واوبر,-1,swvl
34238,لو سمحت متاح السويس الاسكندريه,-1,swvl
34239,محتاج توصل مع للنقل موظفين,-1,swvl
34241,منتهي رؤؤؤؤؤؤعه,1,swvl
34242,ننط ك ةع,1,swvl
34243,ةة ةة,1,swvl
34244,لم استطع استخدامه حتى الأن المواعيد الصباحية من المنزل للشغل غير مناسبة وهتوصلنى متاخر ولا اجد مواعيد مسائية للعودة من الشغل للمنزل وليس هناك خط ساخن اتواصل معه عند حدوث اى مشكلة او تعارض ولا حتى رسائل للتواصل,-1,swvl
34245,البرنامج جميل والله,1,swvl
34246,لايوجدعايز أسافر إسكندرية من القاهره,1,swvl
34247,ممتازة جدا المعاملة والوقت والنظام,1,swvl
34248,لو سمحت لو عايز ميكروباص من القاهرة الى الإسكندرية لنقل أفراد معي لرحلة يوم كامل تكلفة الميكروباص كام,1,swvl
34249,زي الفل,1,swvl
34250,خدمه جميلا جدا بس فى مشكله مع رجال الأمن لو اتحلت يبقا فل,1,swvl
34251,صباح الخير استفسار من فضلك السيارات الملاكي بدأت تشتغل عندكم ولا لسه أرجو الرد,1,swvl
34252,سلام عليكم انا سائق وعاوز اشتغل ع التطبيق سائق من التطبيق ده ولافيه واحد تاني للسائقين وشكرا,-1,swvl
34253,نزلى,1,swvl
34254,عايز اسجل كابتن معايا عربيه ملاكي,1,swvl
34255,ممتازة و لكن عندى مشكله تأتى رساله من طرفكم بكود خصم و عند كتابتة لا يتم التفعيل,1,swvl
34256,أكثر من مرة أسافر من الإسكندرية للقاهرة وأختار رمسيس موقف السوبر جيت بور سعيد أى ناحية الفجالة ، فأجد الكابتن يطلع كوبرى أكتوبر و يتخطى رمسيس من أعلى ولينتهى بى المطاف بأول توقف فى ش النصر بمدينة نصر عند السلم العلوى ؟,1,swvl
34257,محتاج اشتغل كابتن معاكم اعمل اية ملاكي,1,swvl
34259,خدمة ممتازة جدا أتمنى الإستمرارية فى الجودة,1,swvl
34260,انا نزلت التطبيق وعايز مني رقم التلفون وادخله وميبعتليش الرسالة مع اني متأكدة من النمرة,-1,swvl
34261,لو معايا عربية وعايز ابقي كابتن في سويفل اعمل ايه,-1,swvl
34262,جميل جدا بس زودوا الرحالات,1,swvl
34263,خدمة ممتازة جدا والمواعيد مضبوطة والاسعار جيدة والعروض جيدة,1,swvl
34264,اختيارية للشركة لأنها بالفعل ممتازة,1,swvl
34265,فى شغل لعربيه ملاكى ولا باص بس ولو فى ايه تفاصيلها,1,swvl
34266,راقي وموفر جدا,1,swvl
34267,فكرة جديدة وكويسه,1,swvl
34268,نظام محترم مواعيد تمام أخلاق,1,swvl
34269,فين خط مدينه العبور اللي بتعلنوا عنه ولا هو كلام اعلانات,-1,swvl
34270,جميله بس نرخص الأسعار شويه ونقرب المسافات في الأماكن,1,swvl
34271,عاوز اقدم ازاي كسائق,1,swvl
34272,خدمة سيئة جدا وغير ملتزمين وغير محترفين تجربة سيئة جديدة اليوم,-1,swvl
34273,عاوز اسجل كا كابتن بي عربيتي معاكم,1,swvl
34274,عايز الغي حجز ومافيش خدمه عملاء والرقم لازم يكون في رقم تطبيق فقير,-1,swvl
34275,لو سمحتم انا محتاج رقم شكاوي في عميل كان راكب عربيه سويفل رقمها س ب ب وسرق مني منتج ب جنيه و معايا الفيديو و انا محتاج اوصل لتفاصيل للشخص ده لو سمحتم محتاج رد أو تواصل معايا,0,swvl
34276,برنامج ابن وسخه زي اللي خلفوكم كدب في كدب صفر صفر,-1,swvl
34277,ممتاز وتعامل يليق بمستوى الراكب ويوضح مدى إحترام وتقدير شركتكم للعمل الجيد شكرا سويڤل,1,swvl
34278,يحتاج للتحديث المستمر وزيادة الخطوط مساءا وزياده نسبة التخفيض في البرومو كود,0,swvl
34279,كنت منزل التطبيق من قبل ونزلته تاني وناسي كلمه المرور بعتلي الرابط في رسالة على الموبايل والرابط بيدخلني علي موقع الشركه ولا يوجد أي مكان لإعادة تعيين كلمة السر,-1,swvl
34280,لمدة شهر اركب يوميا ومره واحده تغير البرنامج ولم استطيع الحجز مره اخرى اريد ان اعرف السبب,1,swvl
34281,ارسلت لكم أن معى سياره النترا للعمل بها في سويفل عربيه من الاسكندريه سيدي بشر ولم يتصل بى احد,-1,swvl
34282,انا نزلت التطبيق علشان كنت عاوزة اسافر من طنطا للمنصورة وبعد ما ادخلت كل البيانات اللي عاوزها قالي نعتذر منك لا يوجد خط لرحلتك طيب ليه هو مش متوفر في المحافظات ولا ايه,-1,swvl
34283,عمار محسين على,1,swvl
34284,نظيف و محترم,1,swvl
34285,في مشكلة في التطبيق مش شغال,1,swvl
34286,عاوز التتطوير,1,swvl
34287,الموقع سيء جدا لا عارفة اسجل بالباسورد القديم ولا عارفة اغير الباسورد,-1,swvl
34288,ازبل تجربه عربيات على الاطلاق السواقين بتتغير عادى وتحجز تشحت بيانات السيارة ومتشفش اى بيانات غير قبل الرحله بنص ساعه وسواقين مش بتتصل بالعملاء ويمشوا عادى دا غير المواصله بج هما لبياخدو اضعافها وعادى ولا فى رقم للشكاوى ولا حد من خدمه العملاء بيتابع بصراحه ندمت انى حملت التطبيق واوبر باص انضف مليون مرة,-1,swvl
34289,في سويفل المدينه الشروق,1,swvl
34290,للأسف قاموا بالغاء خط شارع فوزي معاذ وكوبري الابراهيمة ونهايتة كانت بحري نقطة الانفوشي,-1,swvl
34291,لمن لا يعرف اسماء المناطق جيدا يصعب عليه الاختيار مثلا برج العرب الجديده المفروض تبقى البوابه أو شىء واضح المعرفة ، يمكن إيضاح ذلك أكثر تليفونيا,0,swvl
34293,بصراحه سويفل مش ذى الأول كنتم بتهتم بالشكاوى وده كان دليل على المصداقية دلوقتى انا كاتب شكوى ف سواق بقالى شهرين ومحدش رد عليا ده غير المغالاه فى الاسعار مع سوء الخدمه,-1,swvl
34294,محدش يعطى اى باسورد لاى من هذة الكلاب مصر لايوجد فيها اى مصداقية فى الى نشاط الكترونى زى كدة ممنوع البسورد منعا بات مايطلب الباسورد غير النصابين الدوليين ودول لهم غرض تتبع,-1,swvl
34295,عاوز رقم تليفون للاستفسار عن طريقه عمل البرنامج لايوجد اى خدمه فى المساعده للتواصل وفهم طريقه الحجز هل ممكن ولا صعب التعامل,-1,swvl
34296,لماذا لا يوجد رحلات مسائي وقت المغرب من حلوان للزمالك ليه كل مواعيد صباحي,-1,swvl
34297,عروض السفر اصبحت ممتازه,1,swvl
34298,انا بس نفسي افهم ايه كل الطلبات دي الاسم ورقم التلفون والبريد الإلكتروني ومش بس كده لا كمان الرقم السري بتاع البريد ليه كده يعني هو انت ها تعملي شهادة ميلاد ولا ها توصلني للمكان تلي انا عايزه,-1,swvl
34300,لماذا تم الغاء محطة ميدان زويل في اسكندرية؟ حرام عليكم يعني مطلوب مني اركب تاكسي علشان اروح لاقرب محطة,0,swvl
34301,قمه الروعه,1,swvl
34302,قباؤار,-1,swvl
34303,تطبيق جميل جدا وشركة ممتازة تتعامل بشكل راقي نتمني لكم المزيد من التوفيق ان شاء الله,1,swvl
34304,تجربه ممتازه جدا بس الأسعار مبالغ فيها أتمنا يتم مراجعة الأسعار تاني,-1,swvl
34305,أقرباء لى يشكرون فى سويفل بالنسبة لى لم أجرب بعد,1,swvl
34306,حجزت قبل كده من الهرم الي جامعه حلوان و لما رحت علي الوصفه لم اجد الميكروباص و انتظرت حوالي تلت ساعه فركبت حاجه تانيه و لما رجعت فتحت الموقع وجدت ان الاجره تم احتسابها عليا بالرغم ان مفيش حتي اي وسيله اتصال للتواصل لمعرفه اي معلومات تجربه فاشله بصراحه لازم يبقي فيه وسيله موبايل للتواصل و الاستفسار زي أوبر مثلا,-1,swvl
34307,عايز تعرف مين بيدخل علي صفحتك وبيراقبك اكتب في جوجل واختار اول موقع انا دخلت علي الموقع انا عرفت مين بيدخل صفحتي بالوقت والتاريخ من موقع ابحث عنه في جوجل موقع موثوق من جوجل,-1,swvl
34308,يعني ايه اختار مكان البيت غلط ومعرفش اغيره تطبيق فاشل وخساره فيه النجمه,-1,swvl
34309,راسلتكم اكتر من مرة بخصوص انكم تغيروا ميعاد رحلة من ال الي يعنى لية ميعاد دها,-1,swvl
34310,الحقيقة تطبيق مبالغ لابعد الحدود يعني ايه عشان اروح المكان اللي عايزه امشي تلت ساعه عشان اركب الباص ولما انزل امشي ساعه الا تلت وفوق ده ادفع جنيه ماركب من مكاني اتوبيس هيئة ب ج ولما انزل اتمشا ق بس تطبيق فااااااشل,-1,swvl
34311,كنت عايزه اعرف ليه مفيش خط من امتداد رمسيس الى المهندسين كلوا لا كوبرى اكتوبر او صلاح سالم فى انتظار الرد ياريت يكون فى حل شكرا,0,swvl
34312,هل ممكن اشتغل معاكم لدي سيارة جيلي امجراند موجود في الإسكندرية هل فيه دورات في الإسكندرية,1,swvl
34313,مش عارف لو البرنامج ده بيعمل اصلا مش هاديه ولا نجمه اغنيه,-1,swvl
34314,غير مجدى بالنسبة لى,-1,swvl
34315,اول استخدام لي حجزت ممن الحصري للفيوم وتلفون السائق مقفل والباص وهمي وغير موجود تطبيق سيء لا انصح به,-1,swvl
34316,هل ممكن استأجر ميكروباص كامل في معادين مختلفين,0,swvl
34317,عايزه اعرف فيه رحله لشرم الشيخ يوم لو سمحت وشكرا لحضراتكو,1,swvl
34318,اسوء تطبيق شوفته بصراحه انا حتي مش عارف ادخل كل ما احط رقمي يقولي سجل بالفيس طيب جيميل يقول لا سجل بالفيس احا هو عافيه مسحته,-1,swvl
34319,معايا سياره موديل وعايز اعرف نظام الشغل ايه,1,swvl
34320,ممتاز ة جدا,1,swvl
34321,ممتاره,1,swvl
34322,الرنامج جميل لكن صراحه اسعاركم غاليه يعني تاخدو دبل الاجرة اذا بيضل التطبيق كده الافضل اغلقو التطبيق لانو اسعار زياده وتاخر والبرنامج ثقيل يعلق,-1,swvl
34324,هل يمكنني الانضام معكم بسيارتي موديل,1,swvl
34325,اشعر بالاحباط,-1,swvl
34326,احب اشكر كل اصدقائنا بشركه سويڤل القائمين على خدمتنا بشكل راقى ومشرف فأصبحت انا وزوجتى غير قلقين على ابنائى الثلاثه بالمره ففى اى وقت نحجز الى القاهره ونذهب لرؤيتهم دون معاناه كما كان من قبل كما يستخدم ابنائى سويڤل اسبوعيا فى رحله الذهاب والعوده من الاسكندريه الى القاهره لديكم سائقين محترمين ومحترفين شكرا فريق سويڤل,1,swvl
34327,لقد قمت بحجز رحلة ولا يسمح التطبيق بعرض تفاصيل الرحلة,-1,swvl
34328,اصبحت شركة ميكروباصات سواقين منتهي السوء مواعيد غير منتظمه تدفع ويقولوا ما دفعتش,-1,swvl
34329,حاجه غريبه ومريبه لما تطبيق زى كده ملوش صنف اللازمه ويطلب الباسورد بتاع الايميل بتاعى ليه ان شاء الله,-1,swvl
34330,أمان وموفره ف الوقت والفلوس,1,swvl
34331,أسعاركم غالية جدا ليه أركب ب جنية من الفيوم ميدان المسلة الي الجيزة ميدان الرماية لما ممكن اركبها ب جنية وليه اركب من الرماية الي الاسكندرية ب لما ممكن اركبها ب جنية أسعاركم مبالغ فيها جدا وخليك أشعر بالاحباط براحتك لحد ما تشبع,-1,swvl
34332,سئ جدا الكابتن سابني ومشي مع اني جيت قبل معادي ب دقايق وهو اللي قايلي موقع التحرك وف الاخر حسبو تمن الرحله عليا,-1,swvl
34333,شركه نصابه بيقولك الغردقة وتيجى نحجز يقولك فين المصدقيه,-1,swvl
34334,خدمة ممتازة جدا جدا,1,swvl
34335,ممتازد,1,swvl
34336,حسنت,1,swvl
34337,التطبيق مش عايز يحجز ويقول حاول مرة اخي وهذا بقي متكرر كتير اوى,1,swvl
34338,تمام التمام,1,swvl
34339,سياره نظيفه وكابتن مهذب جدآ جدآ,1,swvl
34340,انا معايا عربيه ملاكي وكنت محتاج اشغلها معاكم ممكن مساعد إن امكن,1,swvl
34341,جيد حتى الأن,1,swvl
34342,اليوم كنت حاجز رحله الاسكندريه الساعه ولم اركب مع السائق لانه تحرك قبل وصولي بدقتين فاحجزت رحله أخري الساعه وفوجئت بمطالبتي بمبلغ جنيه علما بأن كود الخصم حسب رحلتي بمبلغ برجاء تدارج الخطأ وخصم ماتم اضافته علي حسابي مع العلم بأنها اول رحله لي ولايوجد بالتطبيق خدمه عملاء لايوجد مساعده او تواصل مع خدمه العملاء بالتطبيق الا بعد القيام برحله برنامج فاشل صراحه وانا فعلا مستاء للتعامل معاكم رقم تليفوني عندكم اتصلوا انتو,-1,swvl
34343,السلام عليكم ورحمه الله لو سمحتم بس عايزة اعرف انا من اسكندرية وكونت بحجز ميعاد علي الساعة السابعة صباحا دلوقتي لايوجد مواعيد إلي الساعة ممكن اعرف لية واية المشكلة في المواعيد الصباحية وشكرا ليكم,-1,swvl
34344,ممكن اعرف فى توصيل من التجمع الخامس لجامعة القاهرة فرع زايد و العوده منها و لا لأ ؟,0,swvl
34345,انا محتاج لينك البكشن الخاص باساءقين,1,swvl
34346,عندي مشكله لقد أرسلت رمز الدعوه لشخص صديق وقد أضيف له جنيه في محفظته ولما حجز اول رحله أضيف لي جنيه مع العلم انه كان من المفروض اضافة جنيه مثله حسب ما البرنامج يوضح,1,swvl
34347,انا تجربتى معاه كانت كويسه بس مشكلتى ان مفيش مواعيد بدرى يا ريت لو يحطوا مواعيد الساعه سبعه يوم السبت للحصرى,1,swvl
34348,حسن,0,swvl
34349,فكره كويسه بس غالي جدا وعاوز تعديل عشان يقدر يكون مناسب,-1,swvl
34350,انا معادي من قدام سيتي سكيب اكتوبر عشان اروح وادي حوف حلوان ميعاد س بتصل بالسواق من قبلها بيكنسل عليا مش بيرد طيب انت مش جاي او مشيت او اي شي رد اضطريت اخد الرحلة اللي بعدها بعدما تاكدت ان السواق مشي وفضلت مستني نرجو من حضراتكم الرد والتواصل مع اصحاب الحجز او ع الاقل الرد ووصف المشكله يمكن حضرتك قريب انا هاخد تاكس واجي وراك واحصلك,-1,swvl
34351,نزلت الابليكيشن ودخل رقم الفون والاسم والايميل مش بيقبل وبيقولي البريد الالكتروني مستخدم بالفعل يعني ايه ماهو طبيعي يكون مستخدم,-1,swvl
34352,لو والنبي مش عاوزكم تشعروا بالاحباط اشعروا بالسعادة ووفر معياد عودة بدري,1,swvl
34353,حد يفهمني البرنامج,-1,swvl
34355,لم أعرف حتى الآن,1,swvl
34356,خدمة رائعة ومواعيد مظبوطة,1,swvl
34357,البرنامج ضعيف ومش راضي يشتغل,-1,swvl
34358,تطبيق يستاهل مليون نجمه،ناس محترمه جدا وخدمه فوق الممتازه،ربنا يوفقكم ونتمنى من حضراتكم المزيد,1,swvl
34359,انا فى سيدى جابر البحر لماذا لايكون لكم وقوف فى س يدى جابر أو كليوباترا البحر أقصد لاتوجد محطات للتوقف على البحر بطول الكورنيش لماذا,1,swvl
34360,مفيش اى التزام منصحش حد يتعاما معها ابدا تعديل الشركة لغت الرحله و عوضتنى ب ج و انا ركت الرحله الى بعدها لكن المشكله انى وصلت متاخر عن ميعادى وبصراحه بشهادة الناس الى ركبت معايه بيقولو ان ده حادث نادر,0,swvl
34361,كريم,1,swvl
34362,برنامج رائع وسهل وبيوفر كل وسائل الراحة لينا بس التطبيق بقاله فترة تقيل ومش بيحمل إلا بصعوبة ارجو من فريق العمل القائم على البرنامج الاهتمام بالنقطة دى,1,swvl
34363,ابليكيشن بيقف ويهنج,-1,swvl
34364,ازاي اضيف سيارة برجاء الرد,1,swvl
34365,شركه زباله و سواقين بتبرشم و مفيش حتي رقم للشكاوي السواق يسيبك و يمشي و ميرضاش يقف و يقولك اعملك ايه اتصل بالشركه و قولهم مرضيش يقفلي ، رغم اني حاجز من قبلها بيوم,-1,swvl
34366,البرنامج مش شغال خالص,-1,swvl
34367,انا بحاول ادخل على التطبيق مش عارف رغم اني بستخدمه من اكتر من سنة كويس من النهاردة الصبح مش راضي يدخل رغم اني مسحت التطبيق و نزلته تاني مفيش اي تغيير,-1,swvl
34368,تطبيق فيه مشاكل كتير,-1,swvl
34369,اسوء خدمة سواء خدمة عملاء او سائقين,-1,swvl
34370,الابلكيش مش بيفتح اصلا كل ما ادخل رقم التليفون اصلا يقولي مربوط ب فيس بوك ادخل ب فيس بوك ادوس علي فيس بوك ميسجلش ادوس علي الايميل ميفتحش,-1,swvl
34371,في شغل للكباتن,1,swvl
34372,دية برنامج زبالة,-1,swvl
34373,تطبيق عقيم جدا و غير سلس بالمرة,-1,swvl
34374,ياريت يكون في خط بيمر من عند كوبري الفنجري،، ويوصل حتى اكاديمية القاهرة الجديدة بالتجمع الخامس عند ميدان اربيلا,1,swvl
34375,مش هتعامل مع الشركة تاني حجزت وحاولت اتصل بالكابتن لكن رقم تليفون الكابتن طلع غلط رحت لمكان الالتقاء في الموعد ومش لقيت حد ولا عربيات سألت المحلات هل في اي سيارات للقاهرة كانت واقفة الإجابة كانت لا فضلت في اللوكيشن اكتر من تلت ساعة وللأسف مفيش التزام تجربتي مع الشركة كانت تجربة فاشلة,-1,swvl
34376,كانت هناك مشكلة و تم حلها شكرا لتعاونكم,1,swvl
34377,لماذ لاتوجد رحلات الساعه ونصف والرحلات معظمها بعد الظهر,1,swvl
34378,انا كنت بحجز بالموبايل عادي من فترة كبيرة وفوجئت ان الحجز أصبح بالايميل وباسوورد وشغلانةومن ساعتها مش عارفة احجز من عندي ممكن نرجع للحجز العادي لاني بيكي يوميا رايح جاي وعايزة اعمل باقة جنيه رحلة ممكن الرد بسرعة,-1,swvl
34379,عايز اختار خط سير السويس أو الاسماعليه اجيبه منين,1,swvl
34380,ارغب في التعامل معاكم ولكن لا أعلم أين الموقف كيف اتصل للاستفسار عن كل الخطواط والأماكن والخطوط حتى باشتراك شهري,-1,swvl
34381,هل يوجد خط من الزمالك لمدينة نصر والعكس,-1,swvl
34382,هو ليه حضرتك مش بتبعت الرساله الخاصه بالكود السرى,-1,swvl
34383,رائع شكرا لكم,1,swvl
34384,دلوقت بقالى سنتين معاكم فى خط من مصطفى محمود لجامعة اكتوبر للعلوم الحديثة والآداب اللى فى طريق ااواحات كانت الرحلة صباحا دلوقت لغيتم الرحلات خالص وخليتوها للحصرى وقلت اوك طيب خلوها علشان الحق محاضراتى اللى بتبتدى اعمل ايه,-1,swvl
34385,هو هيوصلنى من المكان اللى على مزاجه للمكان اللى على مزاجه,-1,swvl
34386,انتو برنامج فاشل و نصب ، المشوار غير اللي انا حجزه بحجة اقرب نقطة ، و السواق قافل موبايله ، انا منصحش اي حد يتعامل مع شئ زي ده,-1,swvl
34387,كيف احصل علي برومو كود و خصم للرحلات ارجو الرد,0,swvl
34388,تطبیق سویفل غایه فی التعقید ۔۔ حاولت مرارا وکل مره افشل ۔۔ هل یوجد رقم تلیفون للتواصل,-1,swvl
34389,معقد فى طلب الايميل وغير ه,-1,swvl
34390,بصراحة برنامج سئ للغاية,-1,swvl
34391,بجد خدمة ممتازة ومواعيد مظبوطة عن تجربة مرتين للعين السخنة,1,swvl
34392,للاسف مستاء مثل غيرى من عدم حل الشكوى عن طريق فريق سويفل نرجو التفضل بعمل اللازم نحو اعاده خطوط الباصات ورحلات منتظمة من العجمى الى برج العرب صباح ومساء أين الوعود والرحلات التى كانت موجودة من قبل وأين وعدوكم بالعوده برحلات ومواعيد جديدة,1,swvl
34393,مسةىش,1,swvl
34394,اتنمي ترجعو الرحالات من صباحا لان كدا احنا بطلنا نروح شغلنا معاكو وخصوصا خط برج العرب اسكندريه واقترح عمل عربات مخصوصه من برج العرب لكارفور كل يوم من الساعه صباحآ اعتقد هتخدمو ناس كتير,1,swvl
34395,ياريت تزيد الرحلات يوم الجمعه والسبت بس خدمه رائعه,1,swvl
34396,لو سمحتم انا لسة جديدة وعايزة اعرف الخطوط المتاحة مش بس من البيت للشغل يا ترى فى وسيلة لده؟؟,1,swvl
34397,كنت عايزه اسال هل حيتعمل خط لطريق المحور الجديد لان يوجد طلاب جامعه كتير الطريق ده حيقرب اماكن الكليات بالذات كليات ابو قير والمنتزه والاماكن البعيده دى رجاء النظر فالطلب,1,swvl
34399,السياره ممتازة نظيفه لاكن المقاعد ديقه جدا,0,swvl
34400,تطبيق فاااااشل,-1,swvl
34401,أفضل موصلات في مصر,1,swvl
34402,نزلت التطبيق مشتغلش مسحتة فى نفس اللحظة نزلتو تانى بعد التعليق بسجل بالجى ميل مبيسجلش مصمم ياخد رقم التليفون بيقلى حدث خطاء ما من الواضح انى مليش نصيب معاكم اصلى مبحبش اسجل برقم التليفون بحب جوجل تشرف على البينات,-1,swvl
34403,عالم نصابين وتطبيق زي الزفت,-1,swvl
34404,فرحه,1,swvl
34405,جيدحدا,1,swvl
34406,هل يوجد سوفيل مميز وسوفيل عادي،ولا اه,0,swvl
